219.46,-154.05,0
219.59,-153.92,0
219.86,-153.66,0
219.86,-153.52,0
219.86,-153.39,0
219.99,-153.13,0
220.25,-152.73,0
220.52,-152.07,0
220.65,-151.94,0
220.92,-151.27,0
221.31,-150.61,0
221.44,-150.22,0
221.71,-149.82,0
221.71,-149.69,0
222.11,-149.16,0
222.24,-148.89,0
222.64,-148.23,0
222.77,-148.1,0
223.16,-147.44,0
223.3,-147.44,0
223.43,-147.17,0
223.43,-147.04,0
223.83,-146.51,0
224.09,-146.25,0
224.09,-146.11,0
224.49,-145.72,0
224.62,-145.59,0
225.41,-144.92,0
225.55,-144.92,0
225.94,-144.53,0
226.34,-144.26,0
226.6,-144.13,0
226.87,-144,0
227.53,-143.6,0
228.06,-143.2,0
228.19,-143.2,0
228.32,-143.07,0
228.46,-142.94,0
228.85,-142.67,0
228.99,-142.41,0
229.38,-142.15,0
229.65,-141.88,0
230.18,-141.35,0
230.57,-141.09,0
230.57,-140.96,0
231.1,-140.69,0
231.23,-140.56,0
231.37,-140.56,0
231.63,-140.29,0
231.76,-140.16,0
231.9,-140.03,0
232.03,-139.9,0
232.29,-139.76,0
232.56,-139.63,0
232.95,-139.37,0
233.09,-139.24,0
233.35,-138.97,0
233.62,-138.84,0
234.01,-138.57,0
234.28,-138.18,0
235.47,-137.38,0
235.6,-137.38,0
